host,level,response_ms
host-c,ERROR,35.06776614381559
host-b,ERROR,55.51168781372841
host-c,WARN,82.87680202257788
host-b,WARN,19.027612775911088
host-b,INFO,10.984894700249551
host-c,INFO,19.036174078738693
host-a,INFO,34.168286688418206
host-c,INFO,179.14729081658453
host-a,INFO,24.128884033300764
host-c,INFO,33.44188107065879
host-c,INFO,65.94935975058817
host-a,INFO,25.347413929161444
host-a,INFO,24.140099683333606
host-c,INFO,24.064839843148135
host-c,WARN,18.885959418027184
host-c,INFO,3.264971555715679
host-b,INFO,126.02290484555394
host-a,INFO,36.817848670479236
host-a,INFO,2.622870282411558
host-a,INFO,62.356305684591284
host-b,INFO,18.205694183954197
host-a,INFO,3.9512536084694885
host-a,INFO,47.01056623693658
host-c,INFO,16.941459162067225
host-c,INFO,51.0331378152849
host-a,INFO,160.58672862288012
host-c,INFO,20.866521109370716
host-b,ERROR,10.205266220564045
host-a,INFO,96.45790979625811
host-b,WARN,38.09825260209399
host-a,ERROR,37.23242003612773
host-b,INFO,122.03244272203308
host-c,ERROR,10.028289371066826
host-a,WARN,109.58051004949714
host-a,INFO,8.987542476713765
host-b,INFO,180.0391657932886
host-c,INFO,70.3343869694818
host-b,INFO,4.955126895158285
host-c,WARN,36.33919762819588
host-b,INFO,62.45725447472136
host-b,WARN,23.82073764961918
host-c,INFO,6.619377805251321
host-a,INFO,198.64866165243603
host-a,INFO,27.20630455042709
host-a,INFO,208.20280966965322
host-a,INFO,50.635802804411256
host-c,INFO,8.078796188511411
host-a,INFO,116.10202990668216
host-a,WARN,71.37792402010092
host-b,INFO,20.041209262943422
host-c,WARN,227.7614257644347
host-b,INFO,19.165160902424926
host-c,INFO,39.02336805556308
host-a,INFO,8.660101195387867
host-c,INFO,55.42547640239195
host-a,ERROR,16.432441105803445
host-c,INFO,15.62136076172727
host-a,INFO,121.54528080995833
host-c,WARN,11.800822110021727
host-c,ERROR,28.370185022364552
host-a,INFO,9.752203294215288
host-a,WARN,40.05085483037643
host-c,INFO,28.574575813195036
host-b,INFO,40.6105962780844
host-c,INFO,1.1844986508925448
host-c,WARN,91.55111101514399
host-b,INFO,14.087509416881232
host-c,INFO,37.33573900021653
host-b,ERROR,3.6196280216665073
host-c,INFO,34.43230262388231
host-b,INFO,6.4670460385708335
host-c,WARN,44.99196016975633
host-c,INFO,65.7635595880997
host-a,WARN,93.96526016018922
host-a,WARN,24.109971921808356
host-a,INFO,86.22858572589679
host-b,WARN,92.91729194350026
host-c,INFO,2.3434071856453684
host-a,INFO,599.0691784988501
host-c,INFO,85.32536458320838
host-a,INFO,8.287821270998103
host-b,INFO,111.78967812255232
host-c,WARN,155.87043901304642
host-c,INFO,3.0645195747010066
host-b,INFO,7.843627425669453
host-c,WARN,35.4329253478813
host-a,INFO,102.75440640228986
host-c,INFO,23.58706492416763
host-b,INFO,27.494963761415004
host-a,INFO,9.004911045159023
host-c,INFO,32.254670403137645
host-c,INFO,9.898618833017196
host-a,WARN,35.799549836889625
host-c,INFO,0.41641384591729813
host-a,INFO,14.911385830895474
host-a,WARN,123.18554068741518
host-c,INFO,20.71680828410443
host-a,INFO,3.3005949888306136
host-a,INFO,14.894113670737715
host-b,INFO,12.931740613174918
host-b,ERROR,0.17301566043663377
host-b,INFO,19.3396168923441
host-c,INFO,88.39392918822645
host-a,WARN,58.01934127795539
host-a,INFO,124.11399234089741
host-a,ERROR,8.661300048137186
host-a,INFO,43.777924846441074
host-a,INFO,82.11184167406414
host-a,INFO,153.76398164861484
host-c,INFO,54.255056538629276
host-c,INFO,19.313454338664005
host-a,INFO,59.89915061831801
host-a,INFO,6.1425034816543285
host-b,INFO,21.03011660059923
host-a,INFO,0.09311569066183732
host-c,WARN,3.105565294068193
host-b,WARN,36.47027543944278
host-a,INFO,8.487759131146824
host-c,INFO,90.11456650991296
host-b,INFO,49.31824150447231
host-b,ERROR,2.7135948332955495
host-b,INFO,33.98600152831936
host-b,INFO,121.65711516371243
host-a,INFO,48.22488310927452
host-b,ERROR,15.819349215225484
host-a,INFO,2.4882790586210417
host-b,INFO,135.7313826317645
host-b,INFO,73.52754372093924
host-c,INFO,47.269689946466166
host-b,INFO,66.51795030164497
host-b,WARN,29.430306149748542
host-a,INFO,60.46687461565304
host-c,INFO,29.639082667466266
host-c,WARN,0.4766502894049974
host-c,INFO,128.487914082931
host-c,WARN,133.34562954551475
host-c,WARN,58.957786286196836
host-c,INFO,13.882603646662133
host-b,WARN,0.2749595838699654
host-c,INFO,35.89964891310476
host-a,INFO,1.6936508411593185
host-b,INFO,29.924659295857985
host-b,ERROR,27.80346434330839
host-c,ERROR,8.441089356398527
host-c,ERROR,13.007924186103152
host-c,INFO,32.53673157261682
host-c,WARN,17.6273684429322
host-a,INFO,3.165104471159319
host-c,INFO,31.55555529085408
host-a,INFO,48.22179649040249
host-b,INFO,36.66570640914068
host-c,ERROR,72.73924344518475
host-b,INFO,38.91152324633558
host-c,INFO,15.036609894506677
host-c,ERROR,51.50769031458883
host-a,INFO,8.765997732359665
host-c,ERROR,3.3628409972806868
host-a,WARN,36.00342223494115
host-b,INFO,27.54185108200355
host-b,INFO,15.952470491649295
host-b,INFO,53.97396346176136
host-a,INFO,22.66931798909764
host-a,INFO,97.68669892010372
host-a,INFO,85.7644017413008
host-a,INFO,37.72526275983433
host-c,INFO,3.9605709908187112
host-a,INFO,36.62832006020438
host-c,INFO,16.585928023471226
host-a,INFO,0.5539631257360672
host-a,INFO,68.30546108584518
host-b,INFO,24.143912767831576
host-b,INFO,10.601576292544285
host-c,WARN,68.35117188098711
host-c,INFO,11.187090395909616
host-b,INFO,6.442660074411272
host-b,INFO,2.919826716809531
host-a,INFO,34.670765202217744
host-a,INFO,149.09083733123424
host-c,INFO,36.49703208420302
host-b,INFO,4.195833668808857
host-c,INFO,100.81943598642195
host-a,ERROR,43.30042341820779
host-a,INFO,29.57112893940348
host-c,INFO,26.26717689043655
host-b,ERROR,171.14295116272748
host-c,INFO,45.79264436805916
host-a,WARN,36.540314302128515
host-a,INFO,59.76704450212049
host-a,INFO,87.79360360396716
host-a,INFO,13.633532874683352
host-a,INFO,66.71087590073986
host-c,ERROR,24.706469161002612
host-c,WARN,12.775307468732308
host-c,INFO,12.67614239472739
host-b,INFO,114.84603930975614
host-a,INFO,7.193594922613923
host-b,INFO,43.10899847329886
host-b,INFO,26.011639688457823
host-b,INFO,33.24379397471711
host-a,INFO,4.647561037897907
host-c,INFO,36.35891662890216
host-c,INFO,168.49559413786412
host-c,WARN,19.989438908765162
host-c,ERROR,70.30324642093623
host-c,INFO,6.12189304714102
host-c,INFO,41.006199069955244
host-c,WARN,15.382532993239085
host-b,INFO,31.377946471334816
host-c,WARN,98.59956035327195
host-a,INFO,35.90268773167755
host-b,INFO,34.61322656277086
host-b,INFO,6.143029514654645
host-a,INFO,2.47552280993563
host-c,WARN,21.650613694138755
host-b,INFO,5.146490939865784
host-a,INFO,45.86420883730892
host-c,WARN,3.481508996795462
host-c,INFO,25.299965266151375
host-c,INFO,10.052715856374487
host-b,ERROR,4.207257145438264
host-b,WARN,14.148712252084602
host-b,WARN,112.48816845077276
host-c,INFO,1.2713293714655782
host-c,WARN,100.25104959622766
host-a,INFO,138.91545883137817
host-c,INFO,6.6292363872251805
host-c,INFO,1.3129197753153692
host-a,INFO,86.02006370279635
host-c,INFO,26.666400268806832
host-c,INFO,35.32147711695012
host-c,INFO,18.67357331783108
host-a,INFO,51.317383835744124
host-c,INFO,46.481128081904494
host-b,ERROR,33.083128665626816
host-a,ERROR,26.644981741045402
host-b,WARN,22.074727274023896
host-c,INFO,103.74174672096761
host-a,INFO,13.126572017077864
host-b,INFO,26.899816382922204
host-a,WARN,161.74116937288844
host-a,INFO,66.7847490585174
host-b,INFO,19.56235163409832
host-c,INFO,10.9624354257866
host-a,INFO,134.19309543455287
host-a,INFO,85.32657701218417
host-c,INFO,33.84085481618192
host-a,INFO,40.597938719699115
host-a,INFO,13.311626136137395
host-b,INFO,21.57669784926233
host-a,INFO,56.49723482592981
host-b,INFO,26.75930225051038
host-a,INFO,86.70876547543374
host-b,INFO,33.60240114981835
host-c,INFO,35.50441872845067
host-c,WARN,4.055869617409593
host-c,INFO,25.01818181845991
host-b,INFO,39.48735798137847
host-c,INFO,16.612342582791417
host-a,INFO,36.20125399761622
host-b,INFO,72.79909622810243
host-b,ERROR,99.53759023379676
host-b,INFO,8.155044564420006
host-a,INFO,59.07497563559164
host-c,INFO,42.72387912925735
host-a,INFO,7.5664658455715355
host-a,INFO,40.771444530203894
host-b,ERROR,29.33935041245685
host-b,WARN,10.211909023898912
host-c,INFO,40.336711120642796
host-c,INFO,10.483629094572972
host-b,ERROR,16.14780972037612
host-c,INFO,187.15283922106468
host-c,INFO,11.855560581440162
host-b,INFO,85.64859128701711
host-c,ERROR,29.125921627273126
host-b,INFO,111.53513096253253
host-b,INFO,36.81449523355689
host-a,INFO,6.216865059569516
host-a,INFO,3.2169669480915015
host-a,WARN,4.505907142592848
host-c,INFO,94.00147198523983
host-b,INFO,30.952815127721777
host-b,WARN,113.56404241080882
host-b,INFO,54.65700673116304
host-c,INFO,9.907940026102398
host-c,INFO,28.56600057512722
host-b,INFO,46.94854294283557
host-b,INFO,26.55924509442928
host-a,INFO,45.028104582300095
host-a,INFO,17.194758687625587
host-c,ERROR,50.24143236217608
host-b,INFO,188.38418470209933
host-c,WARN,5.043724645096568
host-b,INFO,30.489812151705024
host-c,INFO,46.494386625168495
host-a,WARN,95.57721732810829
host-a,INFO,84.14918058296013
host-a,ERROR,117.94788346917755
host-b,INFO,1.9728578103909815
host-b,WARN,4.472214596636304
host-a,WARN,10.685579700556957
host-c,WARN,35.87500620861865
host-c,INFO,40.559686394512845
host-b,INFO,29.142142910153684
host-a,INFO,79.07528540591025
host-b,INFO,7.380850094127017
host-a,INFO,15.158145666295509
host-c,INFO,77.44771837034644
host-b,INFO,43.79148726624874
host-c,ERROR,67.54741202155962
host-a,INFO,32.82447343028926
host-a,INFO,32.39510878803208
host-a,INFO,16.428181229689727
host-b,ERROR,11.754835983932397
host-a,WARN,148.886243860895
host-a,ERROR,56.46205399075439
host-a,INFO,86.92103928036612
host-b,WARN,69.1208920378221
host-a,INFO,46.003196332953536
host-a,INFO,44.49432040324215
host-c,WARN,10.368238684194855
host-c,INFO,54.00953135881992
host-b,INFO,116.48659471862268
host-c,INFO,10.212919568984349
host-b,INFO,23.50402326727266
host-a,INFO,30.318729802125688
host-a,WARN,43.57144653155295
host-b,WARN,14.127854835921216
host-c,INFO,58.58192900486683
host-b,ERROR,42.20800592967029
host-b,INFO,35.45537226582383
host-c,INFO,22.56487625303412
host-c,INFO,92.37486306119519
host-b,INFO,18.572935580862158
host-b,INFO,55.3360007840759
host-a,WARN,22.349572832556756
host-b,WARN,27.021535215542343
host-b,INFO,16.44377070758034
host-c,INFO,4.583855804076201
host-b,INFO,331.25860930860944
host-a,INFO,39.05544303659583
host-b,INFO,90.01992703435214
host-c,INFO,74.45502367189555
host-a,INFO,65.89199451292698
host-b,INFO,27.786049442991708
host-a,INFO,2.6971367381489944
host-c,INFO,56.954743262893324
host-a,ERROR,10.892426161644938
host-b,INFO,55.83363181660839
host-a,INFO,3.8459899551790633
host-a,INFO,92.0571642856064
host-a,INFO,169.76707886535814
host-a,INFO,21.447656566586126
host-c,WARN,40.792511340537
host-a,INFO,12.344359100659434
host-c,INFO,19.7249150721807
host-c,INFO,149.12257811646953
host-b,INFO,131.12676411058257
host-b,WARN,30.391454294002564
host-a,INFO,40.786750960425735
host-a,INFO,76.19098955426594
host-b,WARN,26.72859740134162
host-b,INFO,67.73730485553564
host-c,INFO,4.976793380924532
host-b,INFO,168.45917002646897
host-a,WARN,11.175343219249326
host-c,INFO,243.69440200992915
host-b,INFO,13.961496213872776
host-a,INFO,26.4139785380822
host-a,INFO,57.162974542966595
host-a,ERROR,89.79575973625978
host-b,WARN,54.403786365861784
host-a,ERROR,30.163176291942513
host-b,INFO,12.992388131762805
host-c,INFO,127.2704271018859
host-b,INFO,105.18487839681671
host-a,INFO,89.55988517891925
host-b,INFO,55.840726331877086
host-c,WARN,47.78861691529699
host-a,WARN,19.261492390124317
host-a,ERROR,8.225979769672817
host-b,INFO,42.63061988531808
host-b,INFO,35.323457338701026
host-c,INFO,5.328777816312433
host-c,INFO,31.7222400910446
host-a,INFO,95.91515024708535
host-b,INFO,0.8864729409269535
host-a,WARN,10.666078597976885
host-c,WARN,9.59653619967846
host-a,WARN,99.0788822123482
host-a,INFO,50.25070862741528
host-b,INFO,8.337486588570512
host-a,ERROR,253.0758815907353
host-b,INFO,17.894668016824884
host-a,INFO,47.17247756946894
host-c,WARN,55.85291993073713
host-b,WARN,140.90413838447276
host-c,INFO,136.76978824994333
host-a,WARN,13.592473541960251
host-b,INFO,20.10220452692708
host-a,WARN,2.307115085090014
host-a,INFO,96.97202604949908
host-b,WARN,16.506034835709755
host-c,INFO,45.06827085976322
host-a,WARN,58.668876893596014
host-c,WARN,26.253103226878792
host-b,WARN,54.0772631192487
host-c,WARN,69.24447072232871
host-b,INFO,77.43926642641213
host-a,WARN,9.99029904872861
host-c,WARN,14.223332836526733
host-c,INFO,32.412344568462174
host-b,INFO,18.70418072812776
host-c,INFO,60.27895192254971
host-a,INFO,8.233443885702748
host-b,WARN,50.98592810293172
host-c,INFO,15.127073699649983
host-a,INFO,35.30087336706701
host-b,ERROR,34.33656374768936
host-c,INFO,49.27233217959565
host-c,ERROR,9.599362390437655
host-b,INFO,107.51648500475348
host-b,INFO,6.133452087032196
host-b,ERROR,25.179713615477368
host-b,WARN,97.61107375541383
host-b,WARN,15.390176019102697
host-b,INFO,26.97133739305815
host-b,INFO,14.136912988513103
host-a,INFO,26.14632746847182
host-a,INFO,3.102967914443227
host-a,INFO,4.098906788098104
host-a,INFO,23.502494825281016
host-c,INFO,24.71480353437573
host-a,INFO,11.925119501574564
host-b,INFO,34.93178324632139
host-a,WARN,1.1417197510788197
host-b,INFO,214.01952610282763
host-c,WARN,23.262072012254215
host-a,INFO,80.01428834837519
host-a,INFO,58.90977653346236
host-c,INFO,46.570889477252216
host-b,INFO,11.067766986386738
host-b,INFO,92.7650722965568
host-a,INFO,3.565245447240574
host-a,WARN,9.677904912958772
host-a,INFO,2.921100596506619
host-a,INFO,27.157970057037957
host-a,INFO,55.38809262463781
host-a,INFO,26.408154315908266
host-b,ERROR,4.189450771164229
host-b,ERROR,14.332744011066623
host-c,INFO,63.79633380115294
host-c,INFO,0.15376298538181649
host-a,INFO,5.255610225685279
host-a,INFO,37.76755125243489
host-c,WARN,39.317584793552285
host-c,INFO,53.69169112246127
host-c,INFO,88.17915136826181
host-b,INFO,9.078487260917214
host-c,INFO,139.82363681192007
host-c,INFO,4.185103582151206
host-a,WARN,60.610187299537266
host-b,INFO,3.3739773327600067
host-a,INFO,15.12837552404086
host-c,INFO,36.672536834114354
host-c,INFO,35.88370258369499
host-c,INFO,61.06094605712118
host-c,ERROR,25.969115242932993
host-a,INFO,54.552275285195904
host-a,INFO,292.6144058144711
host-c,INFO,50.04625047343304
host-c,INFO,34.66049244195995
host-b,INFO,1.2950689560109072
host-c,INFO,230.32334133571496
host-b,INFO,30.116221871888264
host-a,INFO,60.652420818255635
host-c,INFO,0.4903569703240017
host-a,WARN,8.840910904823387
host-c,INFO,86.80074868716952
host-c,INFO,63.88860401277372
host-b,INFO,29.337749523014132
host-a,ERROR,34.304939090716665
host-a,INFO,103.62655791449382
host-a,INFO,42.899484327695845
host-b,INFO,0.8609549848555895
host-a,INFO,24.196807994059068
host-c,WARN,2.38280629574791
host-b,INFO,6.429033459205927
host-b,INFO,9.822528674516155
host-c,INFO,70.74140115932094
host-a,INFO,7.978190718158105
host-b,INFO,38.88319767590039
host-a,WARN,8.99005273354449
host-b,INFO,44.2067156063499
host-a,WARN,56.211108262706844
host-c,INFO,64.66416640336587
host-b,INFO,75.95869331260087
host-c,INFO,236.92495378541304
host-a,INFO,15.855147352272281
host-b,INFO,14.616647661135099
host-c,INFO,140.44085026647946
host-a,INFO,0.20538482581686943
host-c,INFO,59.3974182314866
host-c,ERROR,19.357368286863135
host-b,INFO,5.727066169961552
host-a,ERROR,59.66525963471716
host-c,WARN,62.75055247108512
host-b,INFO,8.216085347039078
host-b,WARN,21.571695659131038
host-c,INFO,8.41957877528121
host-a,INFO,69.59377236600352
host-a,INFO,19.22690820008304
host-a,INFO,26.69710122673072
host-b,INFO,168.2591484152386
host-b,INFO,93.82689313596457
host-c,ERROR,146.51828455761827
host-a,WARN,45.53877125056802
host-c,INFO,42.518662989915626
host-a,WARN,33.048013074122196
host-b,WARN,119.84997660918381
host-a,WARN,24.07555696963376
host-a,INFO,41.86247305550532
host-a,INFO,54.3783954661735
host-c,ERROR,1.1466544357968083
host-b,WARN,31.253509756926157
host-b,WARN,11.078407973672558
host-a,INFO,158.94624940795615
host-c,INFO,120.89507963699766
host-a,WARN,49.00446435875835
host-c,INFO,44.29209486815505
host-a,INFO,24.495661018138907
host-c,ERROR,102.01791501881137
host-a,INFO,28.47741942353429
host-b,INFO,41.09448453075836
host-b,ERROR,68.83761480163521
host-b,INFO,65.13965265341727
host-a,INFO,11.55135568003181
host-b,ERROR,25.912015478335675
host-c,ERROR,7.568224454272064
host-c,WARN,11.931549725154118
host-a,INFO,54.558993576305724
host-b,WARN,58.84625294136361
host-c,INFO,127.47707845524555
host-a,ERROR,22.787040996086972
host-b,INFO,90.61673530519973
host-b,INFO,148.32545143181122
host-a,INFO,78.14446986908226
host-c,INFO,4.948417882508297
host-c,INFO,7.306022562099647
host-c,INFO,17.311180151802773
host-c,INFO,216.72853746463835
host-a,WARN,82.5728882118137
host-b,INFO,20.59982075587964
host-b,INFO,18.720948059462287
host-c,INFO,11.371783517533178
host-c,INFO,265.26796056266454
host-c,INFO,64.40720399886818
host-a,INFO,162.22890962393868
host-a,ERROR,19.970386998634304
host-b,ERROR,22.41511821280591
host-b,INFO,67.45121710512187
host-c,INFO,41.53127109543405
host-b,INFO,4.30768983960751
host-c,INFO,111.72463702876915
host-c,WARN,56.766670811496056
host-c,INFO,45.02208351511678
host-a,INFO,6.928417381281933
host-b,ERROR,6.261108904970699
host-b,INFO,33.134904633762204
host-a,INFO,8.212547768081677
host-b,INFO,100.72370525646971
host-c,WARN,201.20016463729417
host-a,INFO,6.231766267601798
host-a,INFO,55.47016659897336
host-a,INFO,229.92827157878034
host-c,WARN,23.439740985470245
host-c,INFO,35.15241640788997
host-a,INFO,72.55261343176602
host-a,INFO,169.82039681322425
host-b,WARN,58.391144830661055
host-c,WARN,3.907527443556967
host-b,INFO,11.287799394078572
host-c,INFO,41.62544246916219
host-b,ERROR,31.670135673285287
host-a,WARN,41.29034080636413
host-b,WARN,66.26718536246457
host-c,INFO,20.71764221822681
host-b,INFO,89.67852153187766
host-c,WARN,34.90693433191869
host-a,WARN,15.714950481869439
host-a,WARN,57.20986112363475
host-b,INFO,11.077358031300491
host-a,INFO,74.41969752102078
host-b,WARN,5.668135936448162
host-b,INFO,32.92879630922226
host-a,INFO,18.381298473684556
host-a,INFO,18.60058570905478
host-c,WARN,36.505864235029854
host-c,INFO,142.2527020998301
host-c,ERROR,112.10003173987178
host-b,INFO,216.79800429410622
host-a,INFO,45.74115153641078
host-a,WARN,16.093917047235802
host-a,INFO,33.02391923583844
host-a,INFO,23.710532455961104
host-c,INFO,47.262256943708515
host-b,ERROR,86.84603616149158
host-b,INFO,18.129127750320116
host-a,INFO,22.433786924490725
host-b,INFO,229.42692792911066
host-a,INFO,8.599116354436614
host-b,INFO,8.453841421815934
host-a,WARN,95.38924115624354
host-c,WARN,15.149510007559735
host-a,WARN,54.49594540120361
host-b,INFO,15.945135265395782
host-a,INFO,62.595720406432584
host-c,WARN,150.61879682503127
host-b,ERROR,33.19287729252853
host-c,WARN,21.484414068263742
host-c,INFO,98.41979615669187
host-b,INFO,84.45731445422365
host-b,INFO,6.66658680092412
host-b,WARN,83.48597324764263
host-c,INFO,64.11408829524517
host-b,WARN,62.97167140699415
host-a,ERROR,25.88918817642996
host-a,INFO,150.6061838275716
host-a,INFO,61.15992470625425
host-a,INFO,42.12591374963888
host-b,WARN,36.403031286378884
host-a,WARN,53.71627393421547
host-c,WARN,54.79059938336122
host-c,INFO,7.455801658550534
host-c,INFO,66.91527988641877
host-b,WARN,15.29593212778594
host-c,INFO,17.41471823317681
host-a,WARN,10.858573935495915
host-c,INFO,130.9436195855687
host-b,INFO,82.3716761980649
host-a,ERROR,246.42297978433132
host-c,ERROR,120.21721575001149
host-a,INFO,15.266836486463545
host-b,INFO,0.9757377883317968
host-b,INFO,1.2865781010399626
host-b,INFO,100.77246802427973
host-b,WARN,9.116311696574705
host-a,INFO,1.0776344976519192
host-c,ERROR,26.217137125577473
host-a,INFO,20.238111088510426
host-b,INFO,2.7440775100512247
host-c,ERROR,65.83954386290894
host-a,INFO,89.91608554536245
host-c,INFO,15.579203644675754
host-c,WARN,184.6145469139494
host-a,INFO,14.934717783371939
host-b,INFO,15.041953725756732
host-b,INFO,13.197125748619642
host-c,INFO,13.522692873533416
host-b,WARN,11.097606577030202
host-a,INFO,202.2391120344984
host-a,INFO,41.060293556772024
host-b,ERROR,9.73931257151569
host-b,INFO,54.92113931866866
host-b,INFO,69.9427990792574
host-c,WARN,59.263188253684895
host-c,INFO,26.094047337100136
host-a,ERROR,25.742745138701796
host-a,INFO,133.65685799921852
host-c,WARN,39.57345880130473
host-a,INFO,49.82940301739279
host-c,INFO,0.1363663546375568
host-c,INFO,17.654254138200603
host-c,INFO,26.26336421760737
host-c,INFO,172.56290480141402
host-a,INFO,9.585025602372928
host-a,ERROR,1.5132033079361882
host-b,INFO,29.74108043799861
host-c,WARN,315.0426889809119
host-c,INFO,75.0447154389454
host-b,WARN,1.5130899090436722
host-b,WARN,1.4933830213159849
host-b,INFO,29.926600725901302
host-b,ERROR,5.459785111879556
host-c,WARN,30.89263819262686
host-a,INFO,40.375398499871565
host-a,WARN,60.43499914746644
host-a,INFO,59.781629832709235
host-b,INFO,37.19354014709133
host-c,INFO,20.289867068835054
host-a,WARN,79.24633289681346
host-c,INFO,4.123089073574622
host-c,INFO,14.044086963624345
host-a,INFO,94.64877794105718
host-c,WARN,4.866294558084938
host-b,WARN,71.45563182677813
host-c,WARN,45.849679153277364
host-b,INFO,3.5645399857851237
host-c,WARN,27.267031613007468
host-a,INFO,127.12578479167713
host-b,INFO,33.82015656529197
host-c,WARN,11.97324199131066
host-c,INFO,5.3742213179211245
host-a,INFO,158.75432911890024
host-a,INFO,13.654923982733083
host-b,INFO,90.07547202262587
host-c,INFO,25.19937915755278
host-c,INFO,23.719471865251286
host-c,INFO,49.0222264094257
host-a,INFO,2.5833965466624287
host-b,WARN,10.57498735176463
host-a,INFO,76.18656350259087
host-b,INFO,363.36179486302814
host-a,INFO,72.44811901108416
host-b,WARN,44.397761780500524
host-c,INFO,68.74120496551485
host-a,INFO,40.64901087296691
host-c,INFO,82.78170768043537
host-c,INFO,3.4031540378836787
host-a,INFO,25.00648088478546
host-a,INFO,31.28101369518858
host-b,INFO,79.29327231558277
host-c,INFO,16.016195172797474
host-a,INFO,285.10033335982956
host-a,WARN,29.421759519059844
host-a,INFO,3.079034083515246
host-c,INFO,21.590536837531754
host-a,INFO,68.90968672577313
host-a,INFO,2.277217688438072
host-b,INFO,40.403955370850994
host-b,INFO,21.282427693646284
host-c,INFO,76.24214314098595
host-c,WARN,24.470875872869378
host-a,WARN,39.230891638329865
host-a,INFO,68.47652711982536
host-c,INFO,40.16902758643485
host-c,WARN,146.3714460246298
host-b,INFO,11.65672033166641
host-a,INFO,101.52565468004471
host-a,INFO,20.02800951344039
host-b,INFO,60.71583768008592
host-a,INFO,10.74188379363752
host-b,INFO,11.019911794622406
host-b,INFO,59.18335919436567
host-c,WARN,11.84621813832713
host-c,INFO,40.12266604410776
host-c,WARN,120.92876979798417
host-c,WARN,41.552677962842665
host-b,INFO,92.3884200207079
host-c,INFO,1.5845456313061181
host-a,ERROR,37.49248551117691
host-c,INFO,48.84968337369881
host-a,INFO,43.38138339367535
host-a,INFO,17.327190989643587
host-b,ERROR,6.569323512651389
host-b,INFO,7.619563427176952
host-c,INFO,63.347892144745174
host-c,INFO,77.95448066012115
host-a,INFO,63.42997973709728
host-c,WARN,20.767898135526146
host-a,INFO,125.07597501135295
host-b,WARN,39.17338963995512
host-a,INFO,124.25234382278474
host-c,INFO,43.23135701258868
host-a,INFO,3.450897611820353
host-b,INFO,38.38486854007874
host-a,INFO,97.20797224652775
host-c,INFO,19.967119855025857
host-b,INFO,47.2906006298642
host-b,INFO,28.1213806450035
host-c,INFO,16.784270782385068
host-c,INFO,76.41208512761565
host-c,INFO,27.359463140697127
host-c,INFO,41.8560189047297
host-a,INFO,13.882565371186379
host-b,INFO,53.87978956282723
host-a,INFO,14.059704506837942
host-a,INFO,66.79450069354425
host-c,WARN,8.921653813395372
host-c,INFO,117.4851428092977
host-a,WARN,48.962723342694
host-a,INFO,19.42419020134995
host-c,INFO,53.65061013444199
host-b,ERROR,19.28601786455899
host-a,INFO,130.95964499765657
host-b,INFO,231.32462217106092
host-b,WARN,5.152145670908123
host-b,INFO,62.57456391314711
host-a,INFO,313.8367290212991
host-b,WARN,8.509627521157626
host-c,INFO,8.65367513372012
host-a,INFO,83.17590925413512
host-b,WARN,11.20831293732605
host-a,INFO,2.5057769125916773
host-c,INFO,40.862219419188285
host-a,INFO,4.523686760350957
host-c,INFO,47.71313195451612
host-a,INFO,17.603348672089087
host-a,ERROR,56.65376244627196
host-a,INFO,72.86036857159476
host-c,INFO,48.80179779974782
host-a,INFO,33.268111181725445
host-b,INFO,5.448304620527376
host-a,INFO,4.939151240345197
host-a,INFO,35.10435447881666
host-a,INFO,41.23280288127798
host-c,INFO,28.659822060353825
host-b,WARN,145.85429486430144
host-b,WARN,27.483647824080776
host-a,INFO,37.690961077596015
host-b,WARN,44.19791983179165
host-b,INFO,37.61847145929855
host-a,INFO,28.694818690891843
host-b,INFO,68.91216853260855
host-c,INFO,0.6020547534728947
host-b,WARN,108.6304452526309
host-a,INFO,91.38436037170838
host-a,INFO,31.740962154335516
host-b,INFO,13.02690892307491
host-a,WARN,131.08558061129185
host-c,INFO,39.39993268759147
host-b,WARN,20.788836474627047
host-c,INFO,73.1206394098498
host-b,INFO,33.84028122053219
host-b,WARN,27.322310902392694
host-a,WARN,55.30573091162175
host-a,INFO,98.25347485578591
host-a,INFO,31.7822832235154
host-a,INFO,68.52031986491976
host-b,INFO,70.46662686872112
host-c,INFO,74.61648560744734
host-c,INFO,7.247502553573089
host-c,INFO,112.12774234441805
host-c,INFO,0.14187876578945446
host-a,INFO,43.10051324254345
host-a,INFO,31.439005205990654
host-a,INFO,19.288211754231803
host-b,WARN,5.207426383157283
host-b,INFO,27.58133139946375
host-c,INFO,4.533541994777687
host-a,INFO,0.6107664132916256
host-c,INFO,92.37446750707088
host-a,INFO,40.113059820478334
host-a,ERROR,7.407044460648255
host-a,INFO,119.69792779675588
host-a,INFO,43.520132802388254
host-b,ERROR,109.08187950980076
host-c,ERROR,90.65038622501534
host-b,WARN,5.277118154741751
host-a,INFO,5.314176701607223
host-b,INFO,8.96118814236399
host-a,INFO,56.78677511893798
host-c,INFO,5.960945397720822
host-a,INFO,59.73317335678628
host-c,INFO,16.47305722027271
host-c,WARN,57.99520247851273
host-c,INFO,79.49980262182858
host-b,INFO,20.504612817725647
host-c,WARN,10.836285189946416
host-c,INFO,1.9750863665596388
host-a,ERROR,83.517682124899
host-b,INFO,11.40810279208264
host-b,INFO,46.91959440396368
host-a,INFO,62.43100602361912
host-b,WARN,81.58136650804124
host-c,INFO,27.782338329783446
